date,gross_return,net_return,turnover,w_spy,w_iwm,w_tlt,w_cash
2019-08-01,0.0027159495741226262,0.0027159495741226262,0.0,0.6,0.0,0.4,0.0
2019-08-02,-0.0008218461687366594,-0.0008218461687366594,0.0,0.6,0.0,0.4,0.0
2019-08-05,-0.011190702011378787,-0.011190702011378787,0.0,0.6,0.0,0.4,0.0
2019-08-06,0.01154410257500581,0.01154410257500581,0.0,0.6,0.0,0.4,0.0
2019-08-07,0.000497310675265883,0.000497310675265883,0.0,0.6,0.0,0.4,0.0
2019-08-08,0.012549684179938795,0.012549684179938795,0.0,0.6,0.0,0.4,0.0
2019-08-09,-0.004897148883879684,-0.004897148883879684,0.0,0.6,0.0,0.4,0.0
2019-08-12,0.0010357291955546135,0.0010357291955546135,0.0,0.6,0.0,0.4,0.0
2019-08-13,0.007928371686230812,0.007928371686230812,0.0,0.6,0.0,0.4,0.0
2019-08-14,-0.008767151812466331,-0.008767151812466331,0.0,0.6,0.0,0.4,0.0
2019-08-15,0.006014808798681546,0.006014808798681546,0.0,0.6,0.0,0.4,0.0
2019-08-16,0.005633020478845051,0.005633020478845051,0.0,0.6,0.0,0.4,0.0
2019-08-19,0.0015064982417933902,0.0015064982417933902,0.0,0.6,0.0,0.4,0.0
2019-08-20,-0.0004597298843123652,-0.0004597298843123652,0.0,0.6,0.0,0.4,0.0
2019-08-21,0.0022125244303406325,0.0022125244303406325,0.0,0.6,0.0,0.4,0.0
2019-08-22,-0.002844873752311751,-0.002844873752311751,0.0,0.6,0.0,0.4,0.0
2019-08-23,-0.008878299528150658,-0.008878299528150658,0.0,0.6,0.0,0.4,0.0
2019-08-26,0.005005685093699589,0.005005685093699589,0.0,0.6,0.0,0.4,0.0
2019-08-27,0.0038022001508274767,0.0038022001508274767,0.0,0.6,0.0,0.4,0.0
2019-08-28,0.004728807583372626,0.004728807583372626,0.0,0.6,0.0,0.4,0.0
2019-08-29,0.006129342030173869,0.006129342030173869,0.0,0.6,0.0,0.4,0.0
2019-08-30,-0.0001580610858985196,-0.0001580610858985196,0.0,0.6,0.0,0.4,0.0
2019-09-03,-0.002995635634886459,-0.002995635634886459,0.0,0.6,0.0,0.4,0.0
2019-09-04,0.007380432310966281,0.007380432310966281,0.0,0.6,0.0,0.4,0.0
2019-09-05,0.0004690624018561303,0.0004690624018561303,0.0,0.6,0.0,0.4,0.0
2019-09-06,0.003304141473792759,0.003304141473792759,0.0,0.6,0.0,0.4,0.0
2019-09-09,-0.006827509265897529,-0.006827509265897529,0.0,0.6,0.0,0.4,0.0
2019-09-10,-0.00717759824130246,-0.00717759824130246,0.0,0.6,0.0,0.4,0.0
2019-09-11,0.0035496188521967342,0.0035496188521967342,0.0,0.6,0.0,0.4,0.0
2019-09-12,-0.0005421713313607583,-0.0005421713313607583,0.0,0.6,0.0,0.4,0.0
2019-09-13,-0.008982350116402974,-0.008982350116402974,0.0,0.6,0.0,0.4,0.0
2019-09-16,0.0032392304384294963,0.0032392304384294963,0.0,0.6,0.0,0.4,0.0
2019-09-17,0.003681584409455332,0.003681584409455332,0.0,0.6,0.0,0.4,0.0
2019-09-18,0.0020542842757949103,0.0020542842757949103,0.0,0.6,0.0,0.4,0.0
2019-09-19,0.0011629785587031704,0.0011629785587031704,0.0,0.6,0.0,0.4,0.0
2019-09-20,0.002446359342315461,0.002446359342315461,0.0,0.6,0.0,0.4,0.0
2019-09-23,-0.00022569642220388546,-0.00022569642220388546,0.0,0.6,0.0,0.4,0.0
2019-09-24,0.000113657982089877,0.000113657982089877,0.0,0.6,0.0,0.4,0.0
2019-09-25,-0.0023047530112440253,-0.0023047530112440253,0.0,0.6,0.0,0.4,0.0
2019-09-26,0.0013223387322830829,0.0013223387322830829,0.0,0.6,0.0,0.4,0.0
2019-09-27,-0.002251429375854049,-0.002251429375854049,0.0,0.6,0.0,0.4,0.0
2019-09-30,0.0037562825697851077,0.0037562825697851077,0.0,0.6,0.0,0.4,0.0
2019-10-01,-0.005950212460102197,-0.005950212460102197,0.0,0.6,0.0,0.4,0.0
2019-10-02,-0.009668368601193696,-0.009668368601193696,0.0,0.6,0.0,0.4,0.0
2019-10-03,0.008527906843211157,0.008527906843211157,0.0,0.6,0.0,0.4,0.0
2019-10-04,0.011012076696288405,0.011012076696288405,0.0,0.6,0.0,0.4,0.0
2019-10-07,-0.005921563345259852,-0.005921563345259852,0.0,0.6,0.0,0.4,0.0
2019-10-08,-0.008271890185403575,-0.008271890185403575,0.0,0.6,0.0,0.4,0.0
2019-10-09,0.0034329830248589713,0.0034329830248589713,0.0,0.6,0.0,0.4,0.0
2019-10-10,-0.0019017169634847,-0.0019017169634847,0.0,0.6,0.0,0.4,0.0
2019-10-11,0.001268662351617533,0.001268662351617533,0.0,0.6,0.0,0.4,0.0
2019-10-15,0.0011044097957648702,0.0011044097957648702,0.0,0.6,0.0,0.4,0.0
2019-10-16,-0.0004774896617884026,-0.0004774896617884026,0.0,0.6,0.0,0.4,0.0
2019-10-17,0.0007972928597886691,0.0007972928597886691,0.0,0.6,0.0,0.4,0.0
2019-10-18,-0.0026297692917067552,-0.0026297692917067552,0.0,0.6,0.0,0.4,0.0
2019-10-21,0.0010578336114073776,0.0010578336114073776,0.0,0.6,0.0,0.4,0.0
2019-10-22,0.0003787906749390559,0.0003787906749390559,0.0,0.6,0.0,0.4,0.0
2019-10-23,0.0021451115954188938,0.0021451115954188938,0.0,0.6,0.0,0.4,0.0
2019-10-24,0.00017756540514077566,0.00017756540514077566,0.0,0.6,0.0,0.4,0.0
2019-10-25,0.0005027193887798824,0.0005027193887798824,0.0,0.6,0.0,0.4,0.0
2019-10-28,-0.000256483408583266,-0.000256483408583266,0.0,0.6,0.0,0.4,0.0
2019-10-29,8.453018064704396e-05,8.453018064704396e-05,0.0,0.6,0.0,0.4,0.0
2019-10-30,0.007664339844632329,0.007664339844632329,0.0,0.6,0.0,0.4,0.0
2019-10-31,0.0037906945663787692,0.0037906945663787692,0.0,0.6,0.0,0.4,0.0
2019-11-01,0.004317771784746262,0.004317771784746262,0.0,0.6,0.0,0.4,0.0
2019-11-04,-0.002857821976866483,-0.002857821976866483,0.0,0.6,0.0,0.4,0.0
2019-11-05,-0.005176181440743756,-0.005176181440743756,0.0,0.6,0.0,0.4,0.0
2019-11-06,0.002554549457552257,0.002554549457552257,0.0,0.6,0.0,0.4,0.0
2019-11-07,-0.005150301516250401,-0.005150301516250401,0.0,0.6,0.0,0.4,0.0
2019-11-08,-0.0002036196215873722,-0.0002036196215873722,0.0,0.6,0.0,0.4,0.0
2019-11-12,0.003096906709406155,0.003096906709406155,0.0,0.6,0.0,0.4,0.0
2019-11-13,0.002785771986131283,0.002785771986131283,0.0,0.6,0.0,0.4,0.0
2019-11-14,0.004992632470079093,0.004992632470079093,0.0,0.6,0.0,0.4,0.0
2019-11-15,0.0038996739656441447,0.0038996739656441447,0.0,0.6,0.0,0.4,0.0
2019-11-18,0.001167399180545913,0.001167399180545913,0.0,0.6,0.0,0.4,0.0
2019-11-19,0.0031552653632209715,0.0031552653632209715,0.0,0.6,0.0,0.4,0.0
2019-11-20,0.001905942875724104,0.001905942875724104,0.0,0.6,0.0,0.4,0.0
