date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2022-10-06,-0.00931275411692384,-0.00931275411692384,0.0,moderate_growth,0.7788875411102985,0.11082745207576342,0.11028500681393824,1.1219128322055596e-17
2022-10-07,-0.026607754805404733,-0.02661851261323153,0.020950569866576348,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-11,-0.004609718457516194,-0.004609718457516194,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-12,-0.002436452963233583,-0.002436452963233583,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-13,0.0224284170345225,0.0224284170345225,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-14,-0.022002307380591807,-0.022002307380591807,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-17,0.02304752037720951,0.02304752037720951,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-18,0.010775052111136569,0.010775052111136569,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-19,-0.009231475110067682,-0.009231475110067682,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-20,-0.009732225424018847,-0.009732225424018847,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-21,0.019673289950767635,0.019673289950767635,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-24,0.009364528310408774,0.009364528310408774,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-25,0.018244915735441045,0.018244915735441045,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-26,-0.004112954956580443,-0.004112954956580443,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-27,-0.0032219685113202565,-0.0032219685113202565,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-28,0.020450755114943434,0.020450755114943434,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-10-31,-0.0064059651216937805,-0.0064059651216937805,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-01,-0.0024436189894070353,-0.0024436189894070353,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-02,-0.024161711925710032,-0.024161711925710032,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-03,-0.00949396172533125,-0.00949396172533125,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
